iter	Logloss
317	0.001083904731
318	0.001073701984
319	0.001059595542
320	0.001059595542
321	0.001059595762
322	0.001059595762
323	0.001059589819
324	0.001059595982
325	0.001059606401
326	0.001059596642
327	0.001059571036
328	0.001059561865
329	0.001053018991
330	0.001053018991
331	0.001053018991
332	0.001045952218
333	0.001045947816
334	0.001045927566
335	0.001045881878
336	0.001045879237
337	0.001045885987
338	0.001045883052
339	0.001040898728
340	0.001034811432
341	0.001029490982
342	0.001029478729
343	0.001025079823
344	0.001025043504
345	0.001025043504
346	0.001025050548
347	0.001025069331
348	0.001025059792
349	0.001025065662
350	0.001025065662
351	0.001025050107
352	0.001018058255
353	0.00101074363
354	0.001010774005
355	0.0010029909
356	0.0009982561831
357	0.0009982546423
358	0.0009876664385
359	0.0009876841942
360	0.0009876659983
361	0.0009876464816
362	0.0009876464816
363	0.0009876627699
364	0.000987678666
365	0.0009876541122
366	0.0009876541122
367	0.0009876513241
368	0.0009876586358
369	0.0009816177188
370	0.0009816161046
371	0.0009816210938
372	0.0009816144904
373	0.0009816230748
374	0.0009769330262
375	0.0009769081535
376	0.0009703380356
377	0.0009659190645
378	0.0009659010153
379	0.0009658936782
380	0.0009554919023
381	0.0009488711383
382	0.0009488711383
383	0.0009488679834
384	0.0009488581517
385	0.0009488581517
386	0.0009421075312
387	0.0009421075312
388	0.000942119564
389	0.000942119564
390	0.0009420963055
391	0.0009420946179
392	0.0009352412269
393	0.0009352412269
394	0.0009352468031
395	0.0009352496645
396	0.0009294977768
397	0.0009294977768
398	0.0009219937437
399	0.0009219616072
400	0.0009219794363
401	0.0009124043965
402	0.0009123998475
403	0.0009060560454
404	0.0009060623553
405	0.0009060435723
406	0.0009060501023
407	0.0009060255231
408	0.0009060255231
409	0.0009060538442
410	0.000901567338
411	0.0009015853873
412	0.0009015736479
413	0.000895590138
414	0.0008955738496
415	0.0008955607896
416	0.0008955607896
417	0.0008955682735
418	0.000889720222
419	0.0008897161386
420	0.0008897089483
421	0.0008897215681
422	0.0008897192936
423	0.0008897192936
424	0.0008897017325
425	0.0008897009988
426	0.0008897126168
427	0.0008897126168
428	0.0008897165534
429	0.0008897018313
430	0.0008896954481
431	0.0008897259703
432	0.0008896856897
433	0.0008896882577
434	0.0008896914606
435	0.0008896914606
436	0.0008896874252
437	0.0008896814088
438	0.0008896914606
439	0.000889671357
440	0.0008896728244
441	0.0008896728244
442	0.0008896748788
443	0.0008896618188
444	0.0008896697428
445	0.0008896706967
446	0.0008896488322
447	0.0008896571964
448	0.0008896317367
449	0.0008896262819
450	0.0008896464589
451	0.0008896497605
452	0.000889615423
453	0.0008895895964
454	0.0008896296569
455	0.0008896113142
456	0.0008896141023
457	0.0008896130017
458	0.0008896039771
459	0.0008896073522
460	0.0008896073522
461	0.0008896052978
462	0.0008895921644
463	0.000889614836
464	0.0008895892296
465	0.0008895862948
466	0.0008896130751
467	0.0008896036836
468	0.0008895703733
469	0.0008896120479
470	0.0008896120479
471	0.0008895983276
472	0.0008895749223
473	0.0008895805718
474	0.0008896177709
475	0.0008895714738
476	0.0008895743353
477	0.0008895743353
478	0.0008895987678
479	0.0008895895964
480	0.0008895895964
481	0.0008895821126
482	0.0008895550388
483	0.000889559125
484	0.0008895600055
485	0.0008895600055
486	0.0008895306571
487	0.0008895351328
488	0.0008895185989
489	0.0008894886156
490	0.0008895089139
491	0.0008894863891
492	0.0008895169114
493	0.0008894847749
494	0.0008894900576
495	0.0008894937995
496	0.000889490718
497	0.0008894745764
498	0.0008894829406
499	0.0008894849217
500	0.0008894845548
501	0.0008894845548
502	0.0008894920386
503	0.0008894829406
504	0.0008894651849
505	0.0008894706877
506	0.0008894812531
507	0.0008894754568
508	0.0008894835022
509	0.0008894697085
510	0.0008894424879
511	0.0008894484309
512	0.0008894569419
513	0.0008894454227
514	0.0008894627382
515	0.0008894278137
516	0.0008894257339
517	0.0008894167093
518	0.0008894031357
519	0.0008893956773
520	0.0008893780683
521	0.0008893837178
522	0.0008893799025
523	0.0008893424834
524	0.0008893487933
525	0.0008893305719
526	0.0008893026176
527	0.0008892969681
528	0.0008892812667
529	0.0008892806797
530	0.0008892794324
531	0.0008892854488
532	0.0008892679866
533	0.0008892353366
534	0.0008892403258
535	0.0008892423802
536	0.0008892353366
537	0.0008892203689
538	0.0008892230102
539	0.0008892224233
540	0.0008892155264
541	0.0008892166749
542	0.0008891804297
543	0.0008891950305
544	0.0008892033214
545	0.0008891780085
546	0.0008891886473
547	0.0008892166749
548	0.0008891992127
549	0.0008892135934
550	0.0008892053024
551	0.0008892030279
552	0.0008892082373
553	0.0008891945169
554	0.0008892130064
555	0.000889186813
556	0.0008891642148
557	0.0008891902614
558	0.0008891489057
559	0.0008891408349
560	0.0008891232993
561	0.0008891290701
562	0.0008891153977
563	0.000889114664
564	0.0008891086476
565	0.000889089938
566	0.0008890446682
567	0.0008890901581
568	0.0008890716687
569	0.0008890654576
570	0.0008890683191
571	0.0008890533514
572	0.0008890686125
573	0.0008890838737
574	0.000889060395
575	0.0008890456475
576	0.0008890466747
577	0.0008890634766
578	0.000889078591
579	0.0008890507101
580	0.0008890661179
581	0.0008890577537
582	0.0008890350087
583	0.0008890492426
584	0.0008890435197
585	0.0008890407316
586	0.0008890457208
587	0.0008890190138
588	0.0008890450126
589	0.0008890670972
590	0.0008890388494
591	0.0008890332732
592	0.0008890400967
593	0.0008890319271
594	0.0008890208481
595	0.0008889998641
596	0.0008889909128
597	0.0008890337614
598	0.0008890006711
599	0.0008890052201
600	0.0008889660401
601	0.0008889851165
602	0.0008890253237
603	0.0008890091822
604	0.0008890244433
605	0.0008889924536
606	0.0008889761653
607	0.0008889789534
608	0.0008889758718
609	0.0008889920868
610	0.0008889777794
611	0.0008889558416
612	0.0008889767522
613	0.0008889458123
614	0.0008889272494
615	0.0008889255844
616	0.0008889175136
617	0.0008889156794
618	0.0008889192745
619	0.0008888874316
620	0.0008888814152
621	0.0008888927143
622	0.0008889033531
623	0.0008888852305
624	0.0008888805601
625	0.0008888648588
626	0.0008888696533
627	0.000888850797
628	0.00088883715
629	0.0008888419925
630	0.0008888491828
631	0.0008888510905
632	0.0008888162873
633	0.0008888233309
634	0.0008888265592
635	0.000888813866
636	0.0008887925885
637	0.0008887790149
638	0.0008887787214
639	0.0008887811426
640	0.0008887909264
641	0.0008887761788
642	0.000888750008
643	0.000888742891
644	0.000888742304
645	0.0008887518422
646	0.000888729831
647	0.0008887311517
648	0.0008887380485
649	0.0008887453856
650	0.0008887224205
651	0.0008887332061
652	0.0008887148633
653	0.000888693439
654	0.0008887149367
655	0.0008887227874
656	0.0008887213933
657	0.0008887165509
658	0.0008886896238
659	0.0008887019501
660	0.0008887062056
661	0.0008887131024
662	0.0008886560199
663	0.0008886354761
664	0.0008886552862
665	0.00088863012
666	0.0008886624032
667	0.0008886436936
668	0.0008886514709
669	0.0008886444273
670	0.0008886293863
671	0.0008886545525
672	0.0008886655581
673	0.0008886648244
674	0.0008886265248
675	0.000888634082
676	0.0008886376772
677	0.0008886365033
678	0.0008886148589
679	0.0008886278455
680	0.0008886262313
681	0.0008886486828
682	0.0008885918938
683	0.0008886002581
684	0.0008885827958
685	0.0008886208019
686	0.000888592921
687	0.0008885863176
688	0.0008885816219
689	0.000888570763
690	0.000888611117
691	0.0008885660673
692	0.0008885475778
693	0.0008885790539
694	0.0008885450832
695	0.0008885480914
696	0.0008885255665
697	0.0008885326835
698	0.0008885220447
699	0.0008885298954
700	0.0008885136805
701	0.0008884923295
702	0.000888487267
703	0.000888498614
704	0.0008884944319
705	0.0008884735946
706	0.0008884854073
707	0.0008884752087
708	0.0008884642031
709	0.0008884655238
710	0.0008884360541
711	0.0008884376683
712	0.0008884395025
713	0.0008884331926
714	0.0008884416303
715	0.0008884174913
716	0.0008884219669
717	0.0008884197149
718	0.0008884142855
719	0.0008883919807
720	0.0008884015923
721	0.0008883868448
722	0.0008883689423
723	0.0008883585236
724	0.0008883752522
725	0.0008883811219
726	0.0008883520191
727	0.0008883547338
728	0.000888341527
729	0.0008883371981
730	0.0008883570816
731	0.00088836031
732	0.0008883388123
733	0.0008883443151
734	0.0008883424075
735	0.0008883494511
736	0.000888355174
737	0.0008883470298
738	0.0008883462961
739	0.000888343508
740	0.0008883234778
741	0.0008883491576
742	0.000888319956
743	0.0008883274398
744	0.0008883317687
745	0.000888319956
746	0.0008883534865
747	0.000888328467
748	0.0008883170212
749	0.0008883195158
750	0.0008883121787
751	0.0008883292007
752	0.0008883140863
753	0.0008883214968
754	0.000888310858
755	0.0008883006595
756	0.0008883039357
757	0.0008882795032
758	0.0008882913159
759	0.0008882874273
760	0.000888290729
761	0.0008882971602
762	0.0008882772033
763	0.0008882851273
764	0.0008882999483
765	0.0008882807985
766	0.000888304644
767	0.0008882582736
768	0.0008882450669
769	0.0008882255502
770	0.0008882413249
771	0.0008882289253
772	0.0008882637031
773	0.0008881947345
774	0.0008882283129
775	0.0008882348429
776	0.0008882286064
777	0.0008882437208
778	0.0008882198752
779	0.0008882281661
780	0.0008882187013
781	0.0008882151061
782	0.000888238757
783	0.0008882157185
784	0.0008882298057
785	0.0008882214415
786	0.0008882119032
787	0.0008882181398
788	0.0008882173327
789	0.0008881800603
790	0.00088819899
791	0.0008882143979
792	0.0008882050064
793	0.0008882181398
794	0.0008882182131
795	0.0008881940008
796	0.0008882135174
797	0.0008881945877
798	0.0008882022183
799	0.0008881869572
800	0.0008881905523
801	0.0008881767586
802	0.0008881929736
803	0.0008881709623
804	0.0008881772722
805	0.0008881714025
806	0.0008881755113
807	0.0008881768574
808	0.0008881624033
809	0.0008881647512
810	0.0008881938794
811	0.0008881654849
812	0.0008881594685
813	0.0008881650447
814	0.0008881471422
815	0.0008881475091
816	0.0008881386312
817	0.0008881268185
818	0.0008881351094
819	0.0008881260848
820	0.0008881188944
821	0.0008881079622
822	0.0008881378241
823	0.000888150077
824	0.0008881438405
825	0.0008881131715
826	0.0008881281392
827	0.0008881298746
828	0.0008881274534
829	0.0008881141733
830	0.000888124005
831	0.0008881215104
832	0.0008881125591
833	0.0008881303149
834	0.0008881309752
835	0.0008880981784
836	0.0008881131206
837	0.0008881283818
838	0.0008881277948
839	0.0008881238328
840	0.0008881291155
841	0.0008880962453
842	0.0008881090119
843	0.000888096172
844	0.0008881178164
845	0.000888126841
846	0.0008881162022
847	0.0008881232458
848	0.0008881065173
849	0.0008881239795
850	0.0008881141478
851	0.0008881137076
852	0.0008881152484
853	0.0008881195039
854	0.0008881198708
855	0.0008881129739
856	0.0008881062238
857	0.0008881017482
858	0.0008881376999
859	0.0008881170827
860	0.0008881078379
861	0.0008881098923
862	0.00088809874
863	0.0008880971992
864	0.000888115762
865	0.0008881213382
866	0.000888106077
867	0.0008881085717
868	0.0008881089385
869	0.0008881016014
870	0.0008880956584
871	0.0008880943377
872	0.0008881153218
873	0.0008881159087
874	0.0008880888349
875	0.0008880955116
876	0.0008880991068
877	0.0008880812777
878	0.0008880679496
879	0.0008880920153
880	0.0008880752133
881	0.0008880732323
882	0.0008880609794
883	0.0008880588037
884	0.0008879976604
885	0.0008880274489
886	0.0008880448378
887	0.0008880280359
888	0.0008880074921
889	0.0008880107937
890	0.0008880006686
891	0.0008879978071
892	0.0008880077122
893	0.0008879834998
894	0.0008880011088
895	0.0008880069051
896	0.0008880060246
897	0.000887962366
898	0.0008879137945
899	0.0008879132076
900	0.0008878847397
901	0.0008878914898
902	0.0008878983133
903	0.0008878815847
904	0.0008878847397
905	0.0008878807777
906	0.0008878571522
907	0.0008878534837
908	0.0008878358747
909	0.0008878041785
910	0.0008877977219
911	0.000887803885
912	0.0008877708681
913	0.0008878039584
914	0.0008877850767
915	0.0008877890387
916	0.000887798797
917	0.0008878012182
918	0.0008877827288
919	0.0008877856636
920	0.0008877850033
921	0.000887774071
922	0.0008877812359
923	0.0008877866654
924	0.0008877503468
925	0.0008877667819
926	0.0008877802088
927	0.000887780062
928	0.0008877765402
929	0.0008877451375
930	0.0008877489528
931	0.0008877599584
932	0.0008877458712
933	0.0008877593714
934	0.0008877532083
935	0.0008877410287
936	0.0008877398548
937	0.0008877405885
938	0.0008877242268
939	0.0008877356981
940	0.0008877261599
941	0.0008877249126
942	0.0008877475842
943	0.0008877544076
944	0.0008877259398
945	0.0008877225647
946	0.0008877273592
947	0.0008877244244
948	0.0008876966902
949	0.0008876936566
950	0.0008877015806
951	0.0008876672431
952	0.0008876711317
953	0.0008876445969
954	0.0008876395823
955	0.0008876317316
956	0.0008876252749
957	0.0008876364273
958	0.0008875937255
959	0.0008875946059
960	0.0008875859227
961	0.0008875939935
962	0.0008875829879
963	0.0008875860695
964	0.0008875886375
965	0.0008875723491
966	0.0008875634713
967	0.0008875831346
968	0.0008875663327
969	0.0008875444936
970	0.0008875614423
971	0.0008875649641
972	0.0008875475018
973	0.0008875433931
974	0.0008875572602
975	0.0008875318005
976	0.0008874657159
977	0.0008874718056
978	0.0008874711453
979	0.0008874789226
980	0.0008874637348
981	0.0008874835195
982	0.0008874624621
983	0.0008874791907
984	0.0008874692122
985	0.0008874786037
986	0.0008874686507
987	0.0008874704116
988	0.0008874514085
989	0.0008874442182
990	0.0008874613136
991	0.0008874766481
992	0.0008874485471
993	0.0008874692377
994	0.0008874624142
995	0.0008874616805
996	0.0008874702649
997	0.0008874743002
998	0.0008874485471
999	0.0008874504547
